payment_id,customer_id,staff_id,rental_id,amount,store_id,date_key
1402,51,1,7207,5.99,1,20050727
1403,51,1,7398,6.99,1,20050727
1404,51,1,7636,5.99,1,20050728
1405,51,1,8495,4.99,1,20050729
1406,51,1,8693,0.99,1,20050729
1407,51,1,8880,0.99,1,20050730
1410,51,1,10780,2.99,1,20050801
1411,51,1,10894,0.99,1,20050802
1412,51,1,11302,2.99,1,20050802
1415,51,1,12184,0.99,1,20050818
1416,51,1,12725,4.99,1,20050818
1418,51,1,13302,2.99,1,20050819
1419,51,1,13868,0.99,1,20050820
1423,51,1,14617,4.99,1,20050821
1424,51,1,14903,4.99,1,20050822
1425,52,1,874,0.99,1,20050530
1426,52,1,1196,4.99,1,20050615
1428,52,1,2862,2.99,1,20050619
1430,52,1,3997,1.99,1,20050706
1431,52,1,5308,0.99,1,20050709
1433,52,1,5607,2.99,1,20050710
1434,52,1,6394,7.99,1,20050711
1438,52,1,8686,4.99,1,20050729
1439,52,1,9029,4.99,1,20050730
1443,52,1,10635,0.99,1,20050801
1444,52,1,11068,0.99,1,20050802
1445,52,1,11731,3.99,1,20050817
1450,52,1,14822,5.99,1,20050822
1453,52,1,12001,4.99,1,20060214
1454,53,1,88,3.99,1,20050525
1455,53,1,378,2.99,1,20050527
1456,53,1,751,0.99,1,20050529
1459,53,1,1107,2.99,1,20050531
1460,53,1,1964,0.99,1,20050617
1461,53,1,2388,2.99,1,20050618
1462,53,1,2903,2.99,1,20050620
1469,53,1,7699,4.99,1,20050728
1470,53,1,9343,4.99,1,20050730
1471,53,1,9928,7.99,1,20050731
1472,53,1,10594,3.99,1,20050801
1473,53,1,12054,5.99,1,20050817
1474,53,1,12580,2.99,1,20050818
1475,53,1,13049,5.99,1,20050819
1477,53,1,14061,2.99,1,20050820
1480,53,1,14671,4.99,1,20050821
1483,53,1,14137,0.00,1,20060214
1487,54,1,1556,4.99,1,20050616
1488,54,1,1571,2.99,1,20050616
1490,54,1,2647,4.99,1,20050619
1493,54,1,5929,2.99,1,20050710
1494,54,1,5992,2.99,1,20050711
1495,54,1,6338,7.99,1,20050711
1497,54,1,6813,0.99,1,20050712
1501,54,1,10956,4.99,1,20050802
1502,54,1,11182,4.99,1,20050802
1504,54,1,12526,2.99,1,20050818
1506,54,1,12811,4.99,1,20050819
1509,54,1,13890,0.99,1,20050820
1510,54,1,14215,4.99,1,20050821
1511,54,1,15226,10.99,1,20050822
1512,54,1,15567,4.99,1,20050823
1513,55,1,555,4.99,1,20050528
1514,55,1,1027,9.99,1,20050531
1515,55,1,1048,0.99,1,20050531
1518,55,1,2904,2.99,1,20050620
1519,55,1,2976,4.99,1,20050620
1520,55,1,3149,4.99,1,20050620
1521,55,1,4671,4.99,1,20050708
1525,55,1,9302,2.99,1,20050730
1529,55,1,12776,4.99,1,20050818
1530,55,1,12808,4.99,1,20050819
1532,55,1,13345,6.99,1,20050819
1533,55,1,14667,2.99,1,20050821
1534,55,1,15296,4.99,1,20050822
1535,56,1,130,3.99,1,20050525
1536,56,1,341,5.99,1,20050527
1537,56,1,496,2.99,1,20050528
1538,56,1,569,6.99,1,20050528
1540,56,1,2140,0.99,1,20050617
1541,56,1,2485,4.99,1,20050618
1542,56,1,2989,0.99,1,20050620
1543,56,1,3718,7.99,1,20050706
1545,56,1,4097,3.99,1,20050707
1547,56,1,5142,4.99,1,20050709
1548,56,1,7385,2.99,1,20050727
1549,56,1,7696,7.99,1,20050728
1551,56,1,8285,0.99,1,20050729
1554,56,1,10946,4.99,1,20050802
1555,56,1,11358,5.99,1,20050802
1556,56,1,11656,4.99,1,20050817
1560,56,1,13769,5.99,1,20050820
1567,57,1,2058,5.99,1,20050617
1568,57,1,2105,0.99,1,20050617
1569,57,1,2360,4.99,1,20050618
1571,57,1,3357,0.99,1,20050621
1572,57,1,3727,4.99,1,20050706
1574,57,1,5060,4.99,1,20050709
1575,57,1,5694,0.99,1,20050710
1578,57,1,6494,1.99,1,20050712
1581,57,1,9086,0.99,1,20050730
1583,57,1,9211,1.99,1,20050730
1584,57,1,9703,0.99,1,20050731
1593,58,1,230,0.99,1,20050526
1596,58,1,2191,4.99,1,20050618
1598,58,1,2906,0.99,1,20050620
1599,58,1,3685,4.99,1,20050706
1602,58,1,7063,9.99,1,20050727
1604,58,1,8853,0.99,1,20050729
1607,58,1,10068,4.99,1,20050731
1609,58,1,10668,0.99,1,20050801
1610,58,1,11416,6.99,1,20050802
1612,58,1,13194,6.99,1,20050819
1613,58,1,13207,3.99,1,20050819
1614,58,1,13930,2.99,1,20050820
1617,58,1,14665,6.99,1,20050821
1618,58,1,14989,4.99,1,20050822
1622,59,1,1154,5.99,1,20050531
1623,59,1,1269,2.99,1,20050615
1624,59,1,1728,3.99,1,20050616
1625,59,1,2921,3.99,1,20050620
1627,59,1,4384,4.99,1,20050707
1628,59,1,4631,4.99,1,20050708
1629,59,1,4891,3.99,1,20050708
1631,59,1,5207,3.99,1,20050709
1632,59,1,5830,4.99,1,20050710
1633,59,1,7991,4.99,1,20050728
1635,59,1,9469,8.99,1,20050730
1638,59,1,12833,5.99,1,20050819
1640,59,1,13573,2.99,1,20050820
1642,59,1,14135,5.99,1,20050821
1643,59,1,14977,5.99,1,20050822
1647,60,1,318,4.99,1,20050526
1653,60,1,3849,2.99,1,20050706
1654,60,1,6282,5.99,1,20050711
1656,60,1,7331,3.99,1,20050727
1657,60,1,7494,0.99,1,20050727
1658,60,1,9356,4.99,1,20050730
1659,60,1,9761,4.99,1,20050731
1661,60,1,11092,4.99,1,20050802
1662,60,1,11404,8.99,1,20050802
1663,60,1,12084,1.99,1,20050817
1665,60,1,15093,2.99,1,20050822
1666,60,1,15318,2.99,1,20050822
1667,60,1,15618,5.99,1,20050823
1668,60,1,15632,0.99,1,20050823
1669,60,1,15649,2.99,1,20050823
1672,61,1,1157,0.99,1,20050531
1673,61,1,7027,7.99,1,20050727
1677,61,1,8651,3.99,1,20050729
1681,61,1,12072,9.99,1,20050817
1682,61,1,13450,0.99,1,20050820
1683,61,1,13830,0.99,1,20050820
1685,61,1,15681,1.99,1,20050823
1687,62,1,947,4.99,1,20050530
1689,62,1,1486,0.99,1,20050615
1690,62,1,1587,0.99,1,20050616
1692,62,1,3035,5.99,1,20050620
1693,62,1,3287,0.99,1,20050621
1694,62,1,3327,3.99,1,20050621
1700,62,1,10815,2.99,1,20050801
1701,62,1,11297,5.99,1,20050802
1702,62,1,11988,0.99,1,20050817
1707,62,1,15464,6.99,1,20050823
1708,62,1,15591,0.99,1,20050823
1711,63,1,4587,4.99,1,20050708
1712,63,1,5585,6.99,1,20050710
1719,63,1,9546,4.99,1,20050731
1721,63,1,9795,0.99,1,20050731
1724,63,1,10288,6.99,1,20050801
1725,63,1,11902,4.99,1,20050817
1728,63,1,12954,7.99,1,20050819
1729,63,1,13089,0.99,1,20050819
1730,63,1,13624,8.99,1,20050820
1731,63,1,14931,3.99,1,20050822
1732,63,1,15060,5.99,1,20050822
1733,63,1,15229,2.99,1,20050822
1734,64,1,494,4.99,1,20050528
1735,64,1,587,0.99,1,20050528
1736,64,1,1001,2.99,1,20050531
1738,64,1,2060,2.99,1,20050617
1740,64,1,4288,4.99,1,20050707
1741,64,1,4690,1.99,1,20050708
1744,64,1,5114,3.99,1,20050709
1746,64,1,5432,0.99,1,20050709
1752,64,1,7082,2.99,1,20050727
1753,64,1,7476,1.99,1,20050727
1755,64,1,9832,2.99,1,20050731
1756,64,1,9880,6.99,1,20050731
1757,64,1,9924,3.99,1,20050731
1760,64,1,10889,4.99,1,20050802
1761,64,1,12409,0.99,1,20050818
1762,64,1,13773,2.99,1,20050820
1763,64,1,13971,0.99,1,20050820
1764,64,1,14167,5.99,1,20050821
1767,65,1,295,4.99,1,20050526
1769,65,1,2173,7.99,1,20050618
1770,65,1,3051,4.99,1,20050620
1771,65,1,3535,4.99,1,20050706
1772,65,1,4240,4.99,1,20050707
1774,65,1,5735,3.99,1,20050710
1776,65,1,7877,6.99,1,20050728
1779,65,1,9293,3.99,1,20050730
1781,65,1,11227,8.99,1,20050802
1784,65,1,12114,7.99,1,20050817
1785,65,1,12688,6.99,1,20050818
1788,65,1,14356,0.99,1,20050821
1790,66,1,1236,2.99,1,20050615
1791,66,1,1907,2.99,1,20050617
1792,66,1,2106,4.99,1,20050617
1794,66,1,2577,4.99,1,20050619
1795,66,1,3334,3.99,1,20050621
1797,66,1,3573,4.99,1,20050706
1800,66,1,4108,4.99,1,20050707
1804,66,1,6290,8.99,1,20050711
1806,66,1,6402,3.99,1,20050711
1807,66,1,6995,2.99,1,20050727
1808,66,1,7872,2.99,1,20050728
1809,66,1,9091,5.99,1,20050730
1810,66,1,10419,0.99,1,20050801
1813,66,1,11683,5.99,1,20050817
1814,66,1,11935,0.99,1,20050817
1815,66,1,12699,0.99,1,20050818
1816,66,1,13900,2.99,1,20050820
1818,66,1,14217,6.99,1,20050821
1822,66,1,15598,8.99,1,20050823
1824,67,1,767,2.99,1,20050529
1825,67,1,2064,3.99,1,20050617
1826,67,1,2542,3.99,1,20050619
1828,67,1,3359,4.99,1,20050621
1832,67,1,6137,2.99,1,20050711
1836,67,1,9640,7.99,1,20050731
1837,67,1,11295,8.99,1,20050802
1838,67,1,11894,8.99,1,20050817
1840,67,1,13652,2.99,1,20050820
1849,68,1,2686,2.99,1,20050619
1850,68,1,3598,0.99,1,20050706
1852,68,1,3864,0.99,1,20050706
1854,68,1,4925,3.99,1,20050708
1855,68,1,6512,4.99,1,20050712
1857,68,1,9538,3.99,1,20050731
1859,68,1,10115,7.99,1,20050731
1860,68,1,11277,2.99,1,20050802
1865,68,1,14947,1.99,1,20050822
1866,68,1,15524,4.99,1,20050823
1869,69,1,1549,2.99,1,20050616
1870,69,1,3358,4.99,1,20050621
1871,69,1,3883,8.99,1,20050706
1872,69,1,4265,0.99,1,20050707
1873,69,1,4427,0.99,1,20050707
1876,69,1,6385,6.99,1,20050711
1880,69,1,9612,2.99,1,20050731
1882,69,1,11943,3.99,1,20050817
1883,69,1,12012,2.99,1,20050817
1884,69,1,12121,2.99,1,20050817
1885,69,1,12966,5.99,1,20050819
1886,69,1,13023,5.99,1,20050819
1890,69,1,15547,2.99,1,20050823
1893,70,1,2472,4.99,1,20050618
1894,70,1,4061,0.99,1,20050707
1895,70,1,5927,5.99,1,20050710
1898,70,1,7714,2.99,1,20050728
1900,70,1,8747,2.99,1,20050729
1901,70,1,11274,9.99,1,20050802
1902,70,1,11901,2.99,1,20050817
1903,70,1,12003,4.99,1,20050817
1905,70,1,12581,6.99,1,20050818
1906,70,1,12951,3.99,1,20050819
1909,70,1,15616,3.99,1,20050823
1910,71,1,199,2.99,1,20050526
1911,71,1,272,9.99,1,20050526
1913,71,1,2374,4.99,1,20050618
1918,71,1,5543,8.99,1,20050710
1919,71,1,5770,4.99,1,20050710
1922,71,1,6739,5.99,1,20050712
1924,71,1,7550,4.99,1,20050727
1927,71,1,8293,2.99,1,20050729
1928,71,1,8574,1.99,1,20050729
1929,71,1,8668,4.99,1,20050729
1930,71,1,8783,3.99,1,20050729
1931,71,1,8789,4.99,1,20050729
1932,71,1,8956,0.99,1,20050730
1933,71,1,12417,4.99,1,20050818
1934,71,1,14105,7.99,1,20050821
1935,71,1,14228,3.99,1,20050821
1938,71,1,15704,4.99,1,20050823
1939,71,1,16000,0.99,1,20050823
1944,72,1,3700,0.99,1,20050706
1946,72,1,5302,4.99,1,20050709
1947,72,1,5424,0.99,1,20050709
1948,72,1,5840,4.99,1,20050710
1951,72,1,9027,2.99,1,20050730
1957,72,1,11630,2.99,1,20050817
1958,72,1,11679,4.99,1,20050817
1959,72,1,11923,2.99,1,20050817
1961,72,1,12448,0.99,1,20050818
1963,72,1,13145,0.99,1,20050819
1967,72,1,14020,0.99,1,20050820
1970,73,1,70,2.99,1,20050525
1972,73,1,1669,0.99,1,20050616
1975,73,1,4789,4.99,1,20050708
1977,73,1,6514,9.99,1,20050712
1978,73,1,6645,2.99,1,20050712
1979,73,1,7590,4.99,1,20050727
1980,73,1,7683,4.99,1,20050728
1981,73,1,8377,4.99,1,20050729
1982,73,1,9212,2.99,1,20050730
1983,73,1,9776,2.99,1,20050731
1985,73,1,11102,4.99,1,20050802
1990,73,1,13886,4.99,1,20050820
1991,73,1,15667,0.99,1,20050823
1995,74,1,2498,1.99,1,20050618
1997,74,1,3020,1.99,1,20050620
2000,74,1,5530,2.99,1,20050710
2003,74,1,6241,7.99,1,20050711
2004,74,1,6475,2.99,1,20050712
2005,74,1,7304,6.99,1,20050727
2009,74,1,10624,0.99,1,20050801
2014,74,1,13583,1.99,1,20050820
2016,74,1,15286,4.99,1,20050822
2020,74,1,16046,0.99,1,20050823
2021,75,1,180,4.99,1,20050526
2023,75,1,1920,4.99,1,20050617
2024,75,1,2161,7.99,1,20050617
2027,75,1,3210,4.99,1,20050621
2028,75,1,3711,0.99,1,20050706
2031,75,1,4639,5.99,1,20050708
2034,75,1,6092,3.99,1,20050711
2035,75,1,6486,0.99,1,20050712
2038,75,1,7052,2.99,1,20050727
2039,75,1,7454,4.99,1,20050727
2040,75,1,7843,0.99,1,20050728
2043,75,1,8823,6.99,1,20050729
2047,75,1,9783,9.99,1,20050731
2049,75,1,10726,3.99,1,20050801
2050,75,1,10871,4.99,1,20050802
2051,75,1,11330,0.99,1,20050802
2052,75,1,12002,2.99,1,20050817
2054,75,1,12336,1.99,1,20050818
2055,75,1,12412,5.99,1,20050818
2056,75,1,12426,4.99,1,20050818
2057,75,1,12662,0.99,1,20050818
2060,75,1,14488,0.00,1,20060214
2063,76,1,926,0.99,1,20050530
2065,76,1,1791,6.99,1,20050616
2068,76,1,2894,0.99,1,20050620
2076,76,1,8935,0.99,1,20050730
2082,76,1,14637,2.99,1,20050821
2084,76,1,15566,10.99,1,20050823
2086,77,1,419,1.99,1,20050527
2088,77,1,586,0.99,1,20050528
2089,77,1,760,5.99,1,20050529
2090,77,1,1710,4.99,1,20050616
2091,77,1,2354,3.99,1,20050618
2093,77,1,3151,2.99,1,20050620
2098,77,1,7406,3.99,1,20050727
2099,77,1,7710,0.99,1,20050728
2101,77,1,9811,0.99,1,20050731
2103,77,1,10886,2.99,1,20050802
2104,77,1,10895,0.99,1,20050802
2106,77,1,11469,2.99,1,20050802
2108,77,1,12065,6.99,1,20050817
2113,78,1,2207,2.99,1,20050618
2116,78,1,3593,4.99,1,20050706
2120,78,1,5078,1.99,1,20050709
2122,78,1,6005,0.99,1,20050711
2123,78,1,6344,4.99,1,20050711
2127,78,1,7957,6.99,1,20050728
2129,78,1,9068,5.99,1,20050730
2131,78,1,10590,2.99,1,20050801
2132,78,1,10831,7.99,1,20050801
2133,78,1,10942,10.99,1,20050802
2137,78,1,13432,0.99,1,20050819
2140,78,1,14716,0.99,1,20050821
2141,78,1,14810,2.99,1,20050822
2144,79,1,840,4.99,1,20050530
2145,79,1,859,2.99,1,20050530
2146,79,1,928,2.99,1,20050530
2149,79,1,3641,0.99,1,20050706
2150,79,1,3748,2.99,1,20050706
2152,79,1,4530,4.99,1,20050708
2155,79,1,5555,2.99,1,20050710
2157,79,1,7220,9.99,1,20050727
2158,79,1,8849,2.99,1,20050729
2159,79,1,9814,1.99,1,20050731
2161,79,1,9989,0.99,1,20050731
2162,79,1,10676,2.99,1,20050801
2165,79,1,14179,0.99,1,20050821
2166,80,1,2596,2.99,1,20050619
2168,80,1,3367,3.99,1,20050621
2172,80,1,4688,5.99,1,20050708
2175,80,1,6199,5.99,1,20050711
2179,80,1,8509,5.99,1,20050729
2180,80,1,8884,6.99,1,20050730
2181,80,1,10313,0.99,1,20050801
2182,80,1,10656,6.99,1,20050801
2183,80,1,10690,8.99,1,20050801
2186,80,1,11850,1.99,1,20050817
2188,80,1,13352,4.99,1,20050819
2190,80,1,13724,4.99,1,20050820
2192,80,1,14916,0.99,1,20050822
2193,80,1,15648,8.99,1,20050823
2194,80,1,16012,5.99,1,20050823
2196,81,1,289,0.99,1,20050526
2197,81,1,2714,1.99,1,20050619
2198,81,1,2854,5.99,1,20050619
2199,81,1,3229,4.99,1,20050621
2200,81,1,3879,2.99,1,20050706
2202,81,1,5468,0.99,1,20050709
2204,81,1,7709,0.99,1,20050728
2207,81,1,11837,5.99,1,20050817
2210,81,1,14128,4.99,1,20050821
2211,81,1,14642,3.99,1,20050821
2213,81,1,15224,5.99,1,20050822
2214,81,1,15602,4.99,1,20050823
2215,81,1,15823,4.99,1,20050823
2216,81,1,15858,2.99,1,20050823
2220,82,1,1438,0.99,1,20050615
2222,82,1,2506,8.99,1,20050618
2223,82,1,2819,8.99,1,20050619
2225,82,1,3680,2.99,1,20050706
2226,82,1,4598,6.99,1,20050708
2232,82,1,8487,4.99,1,20050729
2234,82,1,9305,8.99,1,20050730
2235,82,1,9447,6.99,1,20050730
2236,82,1,11093,4.99,1,20050802
2238,82,1,12470,3.99,1,20050818
2239,82,1,13032,0.99,1,20050819
2247,83,1,1354,5.99,1,20050615
2248,83,1,1591,5.99,1,20050616
2252,83,1,3754,2.99,1,20050706
2253,83,1,5218,0.99,1,20050709
2259,83,1,9867,1.99,1,20050731
2260,83,1,11408,0.99,1,20050802
2261,83,1,11565,5.99,1,20050817
2263,83,1,12258,4.99,1,20050818
2265,83,1,13875,4.99,1,20050820
2270,84,1,739,6.99,1,20050529
2271,84,1,834,4.99,1,20050529
2275,84,1,2012,5.99,1,20050617
2280,84,1,5221,5.99,1,20050709
2281,84,1,5237,0.99,1,20050709
2282,84,1,5971,5.99,1,20050711
2285,84,1,7854,2.99,1,20050728
2287,84,1,8654,8.99,1,20050729
2291,84,1,10872,2.99,1,20050802
2299,84,1,14330,5.99,1,20050821
2300,84,1,15190,4.99,1,20050822
2301,84,1,15255,2.99,1,20050822
2302,85,1,690,9.99,1,20050529
2304,85,1,1685,1.99,1,20050616
2305,85,1,2131,5.99,1,20050617
2307,85,1,3165,4.99,1,20050620
2308,85,1,3307,1.99,1,20050621
2311,85,1,4705,2.99,1,20050708
2312,85,1,5051,4.99,1,20050709
2313,85,1,5519,0.99,1,20050710
2317,85,1,9985,2.99,1,20050731
2318,85,1,10328,4.99,1,20050801
2319,85,1,10548,0.99,1,20050801
2322,85,1,12456,4.99,1,20050818
2323,85,1,13727,3.99,1,20050820
2325,86,1,66,1.99,1,20050525
2329,86,1,2141,4.99,1,20050617
2330,86,1,2518,4.99,1,20050619
2331,86,1,3207,0.99,1,20050621
2333,86,1,3611,0.99,1,20050706
2335,86,1,4235,2.99,1,20050707
2336,86,1,4571,9.99,1,20050708
2338,86,1,5752,8.99,1,20050710
2340,86,1,7231,2.99,1,20050727
2341,86,1,7874,10.99,1,20050728
2343,86,1,8850,2.99,1,20050729
2349,86,1,12198,2.99,1,20050818
2352,86,1,13535,4.99,1,20050820
2353,86,1,13874,2.99,1,20050820
2356,86,1,15715,1.99,1,20050823
2359,87,1,674,2.99,1,20050528
2361,87,1,1904,2.99,1,20050617
2363,87,1,2516,4.99,1,20050619
2365,87,1,5084,7.99,1,20050709
2366,87,1,5628,3.99,1,20050710
2368,87,1,6638,4.99,1,20050712
2371,87,1,8286,5.99,1,20050729
2374,87,1,9348,2.99,1,20050730
2377,87,1,10387,4.99,1,20050801
2378,87,1,12232,0.99,1,20050818
2379,87,1,12257,8.99,1,20050818
2380,87,1,12264,5.99,1,20050818
2381,87,1,13479,0.99,1,20050820
2382,87,1,13906,0.99,1,20050820
2384,87,1,14566,2.99,1,20050821
2385,87,1,15876,2.99,1,20050823
2389,88,1,1433,2.99,1,20050615
2390,88,1,2483,7.99,1,20050618
2391,88,1,2878,2.99,1,20050620
2395,88,1,3846,5.99,1,20050706
2396,88,1,6643,1.99,1,20050712
2397,88,1,6916,4.99,1,20050712
2398,88,1,7088,5.99,1,20050727
2399,88,1,7621,8.99,1,20050728
2400,88,1,8296,2.99,1,20050729
2402,88,1,8692,2.99,1,20050729
2403,88,1,10424,0.99,1,20050801
2404,88,1,11056,6.99,1,20050802
2408,88,1,15898,4.99,1,20050823
2411,89,1,740,5.99,1,20050529
2412,89,1,1252,8.99,1,20050615
2414,89,1,1948,4.99,1,20050617
2415,89,1,2523,0.99,1,20050619
2416,89,1,2835,7.99,1,20050619
2418,89,1,4488,0.99,1,20050708
2419,89,1,4764,8.99,1,20050708
2422,89,1,5483,2.99,1,20050709
2423,89,1,6772,2.99,1,20050712
2427,89,1,8003,2.99,1,20050728
2430,89,1,9328,2.99,1,20050730
2435,89,1,11090,3.99,1,20050802
2436,89,1,12118,3.99,1,20050817
2438,89,1,12756,2.99,1,20050818
2439,89,1,13823,2.99,1,20050820
2440,89,1,15845,2.99,1,20050823
2450,90,1,7428,5.99,1,20050727
2451,90,1,7946,6.99,1,20050728
2452,90,1,8024,2.99,1,20050728
2453,90,1,8408,0.99,1,20050729
2457,90,1,10722,4.99,1,20050801
2458,90,1,10835,4.99,1,20050801
2460,90,1,11516,0.99,1,20050816
2462,90,1,12788,2.99,1,20050819
2463,90,1,13051,4.99,1,20050819
2464,90,1,14608,1.99,1,20050821
2465,90,1,14807,4.99,1,20050822
2468,90,1,15674,7.99,1,20050823
2470,91,1,1299,4.99,1,20050615
2471,91,1,2457,3.99,1,20050618
2472,91,1,2908,0.99,1,20050620
2476,91,1,4245,4.99,1,20050707
2477,91,1,4321,4.99,1,20050707
2478,91,1,4673,4.99,1,20050708
2482,91,1,6078,4.99,1,20050711
2483,91,1,6178,2.99,1,20050711
2487,91,1,7966,4.99,1,20050728
2488,91,1,8313,0.99,1,20050729
2494,91,1,12847,0.99,1,20050819
2497,91,1,14132,0.99,1,20050821
2499,91,1,15122,1.99,1,20050822
2500,91,1,15341,4.99,1,20050822
2501,91,1,15707,1.99,1,20050823
2503,91,1,12902,4.99,1,20060214
2504,92,1,271,5.99,1,20050526
2505,92,1,456,4.99,1,20050527
2507,92,1,2521,0.99,1,20050619
2508,92,1,2740,8.99,1,20050619
2511,92,1,4360,2.99,1,20050707
2515,92,1,5792,6.99,1,20050710
2517,92,1,6158,0.99,1,20050711
2519,92,1,7073,4.99,1,20050727
2520,92,1,7832,1.99,1,20050728
2521,92,1,8494,4.99,1,20050729
2522,92,1,8938,4.99,1,20050730
2523,92,1,9240,4.99,1,20050730
2526,92,1,11849,4.99,1,20050817
2528,92,1,13495,0.99,1,20050820
2529,92,1,13620,2.99,1,20050820
2530,92,1,14798,0.99,1,20050822
2534,93,1,1025,4.99,1,20050531
2536,93,1,3109,0.99,1,20050620
2537,93,1,4733,2.99,1,20050708
2540,93,1,6586,4.99,1,20050712
2541,93,1,7301,2.99,1,20050727
2542,93,1,8233,0.99,1,20050729
2544,93,1,12704,4.99,1,20050818
2545,93,1,13555,2.99,1,20050820
2547,93,1,13950,8.99,1,20050820
2548,93,1,13993,4.99,1,20050820
2549,93,1,14195,0.99,1,20050821
2553,93,1,15696,0.99,1,20050823
2555,94,1,127,2.99,1,20050525
2558,94,1,1367,4.99,1,20050615
2561,94,1,2816,2.99,1,20050619
2563,94,1,4287,8.99,1,20050707
2568,94,1,9605,4.99,1,20050731
2569,94,1,12316,2.99,1,20050818
2570,94,1,13786,5.99,1,20050820
2572,94,1,14865,4.99,1,20050822
2573,94,1,14978,0.99,1,20050822
2574,94,1,15693,0.99,1,20050823
2575,94,1,15371,4.99,1,20060214
2576,95,1,490,4.99,1,20050528
2581,95,1,3633,1.99,1,20050706
2583,95,1,4835,5.99,1,20050708
2585,95,1,7471,4.99,1,20050727
2586,95,1,9222,6.99,1,20050730
2587,95,1,9695,6.99,1,20050731
2588,95,1,9951,4.99,1,20050731
2589,95,1,10130,0.99,1,20050731
2594,96,1,1266,3.99,1,20050615
2597,96,1,2372,0.99,1,20050618
2599,96,1,3308,0.99,1,20050621
2601,96,1,3720,2.99,1,20050706
2603,96,1,4961,4.99,1,20050708
2604,96,1,5558,0.99,1,20050710
2605,96,1,5678,4.99,1,20050710
2606,96,1,5696,2.99,1,20050710
2608,96,1,8437,6.99,1,20050729
2610,96,1,9315,4.99,1,20050730
2611,96,1,9662,3.99,1,20050731
2614,96,1,11984,3.99,1,20050817
2615,96,1,12199,4.99,1,20050818
2617,96,1,13514,0.99,1,20050820
2618,96,1,13855,4.99,1,20050820
2619,96,1,14462,3.99,1,20050821
2623,97,1,3459,0.99,1,20050621
2624,97,1,3540,2.99,1,20050706
2628,97,1,4508,4.99,1,20050708
2630,97,1,6544,0.99,1,20050712
2631,97,1,6726,0.99,1,20050712
2635,97,1,9591,4.99,1,20050731
2636,97,1,10820,2.99,1,20050801
2638,97,1,15006,0.99,1,20050822
2640,98,1,1362,3.99,1,20050615
2642,98,1,2213,4.99,1,20050618
2643,98,1,2445,0.99,1,20050618
2647,98,1,4549,4.99,1,20050708
2650,98,1,7530,0.99,1,20050727
2651,98,1,8324,5.99,1,20050729
2654,98,1,9753,2.99,1,20050731
2656,98,1,10925,2.99,1,20050802
2659,98,1,11635,5.99,1,20050817
2660,98,1,11730,2.99,1,20050817
2663,98,1,15536,7.99,1,20050823
2665,99,1,1858,4.99,1,20050617
2666,99,1,2368,2.99,1,20050618
2670,99,1,4589,0.99,1,20050708
2674,99,1,5748,2.99,1,20050710
2675,99,1,6289,2.99,1,20050711
2676,99,1,6370,3.99,1,20050711
2678,99,1,7039,4.99,1,20050727
2679,99,1,8072,0.99,1,20050728
2683,99,1,10455,1.99,1,20050801
2687,99,1,11593,0.99,1,20060214
2688,100,1,71,0.99,1,20050525
2690,100,1,1340,3.99,1,20050615
2691,100,1,1427,2.99,1,20050615
2694,100,1,3800,8.99,1,20050706
2695,100,1,4209,2.99,1,20050707
2696,100,1,4970,8.99,1,20050708
2700,100,1,6655,4.99,1,20050712
2702,100,1,7921,1.99,1,20050728
2705,100,1,9271,4.99,1,20050730
2706,100,1,11143,0.99,1,20050802
2708,100,1,12657,0.99,1,20050818
2709,100,1,15163,0.99,1,20050822
2712,101,1,468,9.99,1,20050527
2713,101,1,4975,2.99,1,20050709
2715,101,1,5132,5.99,1,20050709
2717,101,1,5757,2.99,1,20050710
2721,101,1,8301,0.99,1,20050729
2726,101,1,10253,6.99,1,20050801
2727,101,1,10407,0.99,1,20050801
2730,101,1,12471,4.99,1,20050818
2732,101,1,14476,0.99,1,20050821
2736,102,1,247,4.99,1,20050526
2737,102,1,358,0.99,1,20050527
2744,102,1,4089,6.99,1,20050707
2746,102,1,4997,6.99,1,20050709
2747,102,1,5009,5.99,1,20050709
2748,102,1,5109,4.99,1,20050709
2750,102,1,5716,2.99,1,20050710
2755,102,1,8186,0.99,1,20050728
2756,102,1,8664,5.99,1,20050729
2758,102,1,9192,2.99,1,20050730
2761,102,1,9780,4.99,1,20050731
2764,102,1,11183,4.99,1,20050802
2766,102,1,13420,9.99,1,20050819
2767,102,1,15049,1.99,1,20050822
2769,103,1,240,7.99,1,20050526
2770,103,1,658,9.99,1,20050528
2772,103,1,2118,0.99,1,20050617
2773,103,1,2197,0.99,1,20050618
2774,103,1,2724,0.99,1,20050619
2776,103,1,3850,4.99,1,20050706
2778,103,1,4213,2.99,1,20050707
2779,103,1,4357,1.99,1,20050707
2782,103,1,6525,5.99,1,20050712
2785,103,1,7310,0.99,1,20050727
2787,103,1,8302,0.99,1,20050729
2788,103,1,8520,4.99,1,20050729
2791,103,1,13676,0.99,1,20050820
2795,103,1,15461,5.99,1,20050823
2796,103,1,15467,3.99,1,20050823
2797,103,1,15599,5.99,1,20050823
2800,104,1,163,10.99,1,20050526
2803,104,1,2107,0.99,1,20050617
2809,104,1,4529,7.99,1,20050708
2810,104,1,4917,2.99,1,20050708
2811,104,1,5376,1.99,1,20050709
2813,104,1,8413,1.99,1,20050729
2814,104,1,9090,3.99,1,20050730
2816,104,1,11700,2.99,1,20050817
